,AUD,Indexed,BRL,Indexed,CHF,Indexed,CNY,Indexed,EUR,Indexed,GBP,Indexed,JPY,Indexed
2009-03-11,0.6497,1.0100,2.3357,0.7880,1.1585,1.3435,6.8399,1.2105,1.2774,0.8070,1.3780,1.1880,97.7400,1.0547
2009-03-12,0.6473,1.0137,2.3265,0.7911,1.1893,1.3088,6.8383,1.2108,1.2799,0.8055,1.3811,1.1853,97.8600,1.0534
2009-03-13,0.6576,0.9979,2.3125,0.7959,1.1880,1.3102,6.8380,1.2109,1.2891,0.7997,1.3972,1.1716,98.0400,1.0515
2009-03-16,0.6611,0.9926,2.2635,0.8131,1.1819,1.3169,6.8381,1.2108,1.2997,0.7932,1.4091,1.1617,98.1700,1.0501
2009-03-17,0.6591,0.9956,2.2792,0.8075,1.1826,1.3162,6.8369,1.2111,1.2972,0.7947,1.4018,1.1678,98.8500,1.0429
2009-03-18,0.6589,0.9959,2.3033,0.7991,1.1667,1.3341,6.8347,1.2115,1.3110,0.7863,1.3974,1.1715,98.0800,1.0511
2009-03-19,0.6927,0.9473,2.2516,0.8174,1.1184,1.3917,6.8240,1.2133,1.3730,0.7508,1.4584,1.1225,93.8500,1.0985
2009-03-20,0.6892,0.9521,2.2500,0.8180,1.1243,1.3844,6.8277,1.2127,1.3566,0.7599,1.4435,1.1340,96.1800,1.0718
2009-03-23,0.6994,0.9382,2.2709,0.8105,1.1290,1.3787,6.8335,1.2117,1.3569,0.7597,1.4496,1.1293,97.3000,1.0595
2009-03-24,0.7017,0.9352,2.2548,0.8163,1.1285,1.3793,6.8294,1.2124,1.3524,0.7623,1.4730,1.1113,97.8600,1.0534
2009-03-25,0.7009,0.9362,2.2383,0.8223,1.1239,1.3849,6.8304,1.2122,1.3539,0.7614,1.4585,1.1224,97.7000,1.0552
2009-03-26,0.7022,0.9345,2.2371,0.8227,1.1272,1.3809,6.8320,1.2119,1.3560,0.7603,1.4497,1.1292,98.4700,1.0469
2009-03-27,0.6946,0.9447,2.2761,0.8086,1.1435,1.3612,6.8310,1.2121,1.3306,0.7748,1.4325,1.1428,97.9900,1.0520
2009-03-30,0.6788,0.9667,2.3251,0.7916,1.1532,1.3497,6.8360,1.2112,1.3146,0.7842,1.4148,1.1571,97.4400,1.0580
2009-03-31,0.6925,0.9476,2.3007,0.8000,1.1395,1.3659,6.8329,1.2118,1.3261,0.7774,1.4300,1.1448,99.1500,1.0397
2009-04-01,0.6941,0.9454,2.2860,0.8051,1.1465,1.3576,6.8339,1.2116,1.3223,0.7796,1.4402,1.1366,98.9300,1.0420
2009-04-02,0.7169,0.9153,2.2400,0.8217,1.1349,1.3715,6.8340,1.2116,1.3458,0.7660,1.4700,1.1136,99.4800,1.0363
2009-04-03,0.7103,0.9238,2.2024,0.8357,1.1321,1.3749,6.8343,1.2115,1.3447,0.7666,1.4801,1.1060,99.9400,1.0315
2009-04-06,0.7101,0.9241,2.2274,0.8263,1.1388,1.3668,6.8343,1.2115,1.3363,0.7715,1.4712,1.1127,100.6500,1.0242
2009-04-07,0.7160,0.9165,2.2255,0.8270,1.1443,1.3602,6.8361,1.2112,1.3282,0.7762,1.4744,1.1103,100.7100,1.0236
2009-04-08,0.7110,0.9229,2.1950,0.8385,1.1459,1.3583,6.8350,1.2114,1.3288,0.7758,1.4692,1.1142,99.9500,1.0314
2009-04-09,0.7168,0.9155,2.1774,0.8453,1.1583,1.3438,6.8340,1.2116,1.3149,0.7840,1.4623,1.1195,100.4300,1.0265
2009-04-10,0.7189,0.9128,2.1700,0.8482,1.1575,1.3447,6.8333,1.2117,1.3143,0.7844,1.4635,1.1186,100.3000,1.0278
2009-04-13,0.7288,0.9004,2.1745,0.8464,1.1356,1.3706,6.8347,1.2115,1.3354,0.7720,1.4831,1.1038,100.1200,1.0297
2009-04-14,0.7286,0.9006,2.1778,0.8451,1.1387,1.3669,6.8320,1.2119,1.3277,0.7765,1.4907,1.0981,99.0800,1.0405
2009-04-15,0.7228,0.9079,2.1955,0.8383,1.1453,1.3590,6.8321,1.2119,1.3182,0.7821,1.4990,1.0921,99.3700,1.0374
2009-04-16,0.7201,0.9113,2.1756,0.8460,1.1471,1.3569,6.8316,1.2120,1.3197,0.7812,1.4909,1.0980,99.2900,1.0383
2009-04-17,0.7204,0.9109,2.1856,0.8421,1.1674,1.3333,6.8325,1.2118,1.3030,0.7912,1.4778,1.1077,99.2100,1.0391
2009-04-20,0.7020,0.9348,2.2322,0.8245,1.1713,1.3289,6.8331,1.2117,1.2903,0.7990,1.4532,1.1265,98.2900,1.0488
2009-04-21,0.7095,0.9249,2.2390,0.8220,1.1654,1.3356,6.8254,1.2131,1.2978,0.7943,1.4688,1.1145,98.6000,1.0455
2009-04-22,0.7109,0.9231,2.2045,0.8349,1.1634,1.3379,6.8296,1.2124,1.3012,0.7923,1.4496,1.1293,98.1400,1.0504
2009-04-23,0.7105,0.9236,2.2185,0.8296,1.1581,1.3440,6.8265,1.2129,1.3048,0.7901,1.4635,1.1186,97.8800,1.0532
2009-04-24,0.7220,0.9089,2.1960,0.8381,1.1368,1.3692,6.8250,1.2132,1.3277,0.7765,1.4697,1.1138,97.0800,1.0619
2009-04-27,0.7157,0.9169,2.1963,0.8380,1.1472,1.3568,6.8270,1.2128,1.3136,0.7848,1.4678,1.1153,96.5700,1.0675
2009-04-28,0.7043,0.9317,2.2060,0.8343,1.1517,1.3515,6.8266,1.2129,1.3061,0.7893,1.4607,1.1207,96.4900,1.0684
2009-04-29,0.7268,0.9029,2.1617,0.8514,1.1309,1.3763,6.8243,1.2133,1.3324,0.7737,1.4802,1.1059,96.9700,1.0631
2009-04-30,0.7317,0.8968,2.1724,0.8472,1.1402,1.3651,6.8180,1.2144,1.3244,0.7784,1.4799,1.1062,98.7600,1.0438
2009-05-01,0.7290,0.9001,2.1730,0.8470,1.1364,1.3697,6.8180,1.2144,1.3267,0.7770,1.4881,1.1001,99.2400,1.0388
2009-05-04,0.7388,0.8882,2.1363,0.8615,1.1289,1.3788,6.8223,1.2137,1.3365,0.7713,1.4985,1.0924,99.1200,1.0401
2009-05-05,0.7436,0.8825,2.1495,0.8562,1.1297,1.3778,6.8185,1.2143,1.3375,0.7708,1.5099,1.0842,98.7600,1.0438
2009-05-06,0.7467,0.8788,2.1199,0.8682,1.1313,1.3759,6.8176,1.2145,1.3313,0.7744,1.5063,1.0868,98.6000,1.0455
2009-05-07,0.7579,0.8658,2.1052,0.8743,1.1278,1.3801,6.8215,1.2138,1.3411,0.7687,1.5019,1.0900,99.0000,1.0413
2009-05-08,0.7609,0.8624,2.0742,0.8873,1.1202,1.3895,6.8200,1.2141,1.3494,0.7640,1.5090,1.0848,99.0100,1.0412
2009-05-11,0.7614,0.8618,2.0528,0.8966,1.1067,1.4064,6.8230,1.2135,1.3620,0.7569,1.5145,1.0809,97.4500,1.0579
2009-05-12,0.7635,0.8595,2.0687,0.8897,1.1052,1.4083,6.8210,1.2139,1.3638,0.7559,1.5240,1.0741,96.5900,1.0673
2009-05-13,0.7570,0.8668,2.1010,0.8760,1.1061,1.4072,6.8220,1.2137,1.3612,0.7573,1.5165,1.0795,95.7500,1.0767
2009-05-14,0.7573,0.8665,2.0939,0.8790,1.1060,1.4073,6.8248,1.2132,1.3608,0.7576,1.5195,1.0773,95.6200,1.0781
2009-05-15,0.7526,0.8719,2.0815,0.8842,1.1132,1.3982,6.8225,1.2136,1.3539,0.7614,1.5222,1.0754,94.8900,1.0864
2009-05-18,0.7596,0.8639,2.0798,0.8849,1.1181,1.3921,6.8265,1.2129,1.3503,0.7635,1.5309,1.0693,96.0500,1.0733
2009-05-19,0.7741,0.8477,2.0489,0.8983,1.1121,1.3996,6.8245,1.2133,1.3608,0.7576,1.5501,1.0561,96.1000,1.0727
2009-05-20,0.7770,0.8445,2.0205,0.9109,1.1022,1.4122,6.8248,1.2132,1.3765,0.7489,1.5670,1.0447,95.1600,1.0833
2009-05-21,0.7743,0.8475,2.0332,0.9052,1.1010,1.4137,6.8245,1.2133,1.3804,0.7468,1.5763,1.0385,94.9700,1.0855
2009-05-22,0.7853,0.8356,2.0274,0.9078,1.0847,1.4350,6.8227,1.2136,1.4005,0.7361,1.5892,1.0301,94.4500,1.0915
2009-05-26,0.7842,0.8368,2.0221,0.9102,1.0833,1.4368,6.8326,1.2118,1.3992,0.7368,1.5938,1.0271,94.8100,1.0873
2009-05-27,0.7874,0.8334,2.0148,0.9135,1.0861,1.4331,6.8272,1.2128,1.3924,0.7404,1.6068,1.0188,95.0100,1.0850
2009-05-28,0.7861,0.8348,2.0074,0.9169,1.0838,1.4362,6.8278,1.2127,1.3948,0.7391,1.5956,1.0259,96.7600,1.0654
2009-05-29,0.7993,0.8210,1.9678,0.9353,1.0692,1.4558,6.8278,1.2127,1.4126,0.7298,1.6160,1.0130,95.5500,1.0789
2009-06-01,0.8101,0.8100,1.9452,0.9462,1.0688,1.4563,6.8264,1.2129,1.4192,0.7264,1.6448,0.9953,96.5300,1.0680
2009-06-02,0.8194,0.8008,1.9402,0.9486,1.0624,1.4651,6.8305,1.2122,1.4270,0.7224,1.6515,0.9912,95.7200,1.0770
2009-06-03,0.8103,0.8098,1.9474,0.9451,1.0684,1.4569,6.8290,1.2125,1.4194,0.7263,1.6405,0.9979,95.7200,1.0770
2009-06-04,0.7990,0.8213,1.9457,0.9459,1.0679,1.4575,6.8331,1.2117,1.4187,0.7267,1.6173,1.0122,96.3700,1.0697
2009-06-05,0.8012,0.8190,1.9606,0.9387,1.0852,1.4343,6.8329,1.2118,1.3990,0.7369,1.6017,1.0220,98.1800,1.0500
2009-06-08,0.7851,0.8358,1.9779,0.9305,1.0929,1.4242,6.8371,1.2110,1.3884,0.7425,1.5976,1.0247,98.5600,1.0460
2009-06-09,0.7980,0.8223,1.9448,0.9464,1.0822,1.4383,6.8353,1.2113,1.4014,0.7356,1.6267,1.0063,97.6000,1.0563
2009-06-10,0.8043,0.8159,1.9494,0.9441,1.0816,1.4391,6.8330,1.2118,1.3983,0.7373,1.6334,1.0022,98.1300,1.0505
2009-06-11,0.8195,0.8007,1.9487,0.9445,1.0721,1.4518,6.8358,1.2113,1.4093,0.7315,1.6547,0.9893,97.8300,1.0538
2009-06-12,0.8132,0.8069,1.9214,0.9579,1.0756,1.4471,6.8352,1.2114,1.4040,0.7343,1.6523,0.9907,98.1700,1.0501
2009-06-15,0.7920,0.8285,1.9480,0.9448,1.0942,1.4225,6.8361,1.2112,1.3784,0.7479,1.6268,1.0063,98.0300,1.0516
2009-06-16,0.8000,0.8203,1.9475,0.9451,1.0853,1.4342,6.8338,1.2116,1.3878,0.7428,1.6446,0.9954,96.2600,1.0710
2009-06-17,0.7887,0.8320,1.9855,0.9270,1.0870,1.4319,6.8364,1.2111,1.3850,0.7443,1.6293,1.0047,95.6500,1.0778
2009-06-18,0.8038,0.8164,1.9611,0.9385,1.0827,1.4376,6.8344,1.2115,1.3978,0.7375,1.6369,1.0001,96.3600,1.0698
2009-06-19,0.8111,0.8090,1.9540,0.9419,1.0773,1.4448,6.8360,1.2112,1.3998,0.7365,1.6537,0.9899,96.1500,1.0722
2009-06-22,0.7896,0.8311,2.0138,0.9139,1.0875,1.4313,6.8340,1.2116,1.3846,0.7445,1.6343,1.0017,95.9000,1.0750
2009-06-23,0.7901,0.8305,2.0026,0.9191,1.0707,1.4537,6.8346,1.2115,1.4035,0.7345,1.6344,1.0016,95.3200,1.0815
2009-06-24,0.8028,0.8174,1.9650,0.9366,1.0842,1.4356,6.8307,1.2122,1.4015,0.7356,1.6486,0.9930,95.3800,1.0808
2009-06-25,0.7990,0.8213,1.9632,0.9375,1.0960,1.4202,6.8344,1.2115,1.3953,0.7388,1.6336,1.0021,96.2100,1.0715
2009-06-26,0.8053,0.8149,1.9444,0.9466,1.0856,1.4338,6.8330,1.2118,1.4056,0.7334,1.6498,0.9922,95.1900,1.0830
2009-06-29,0.8066,0.8135,1.9570,0.9405,1.0849,1.4347,6.8334,1.2117,1.4058,0.7333,1.6533,0.9901,95.8400,1.0756
2009-06-30,0.8055,0.8146,1.9653,0.9365,1.0867,1.4323,6.8302,1.2122,1.4020,0.7353,1.6452,0.9950,96.4200,1.0692
2009-07-01,0.8105,0.8096,1.9299,0.9537,1.0720,1.4520,6.8331,1.2117,1.4186,0.7267,1.6524,0.9907,96.4100,1.0693
2009-07-02,0.7948,0.8256,1.9565,0.9407,1.0836,1.4364,6.8312,1.2121,1.4018,0.7354,1.6398,0.9983,95.9000,1.0750
2009-07-03,0.7986,0.8217,1.9509,0.9434,1.0863,1.4328,6.8320,1.2119,1.3991,0.7368,1.6336,1.0021,95.9500,1.0744
2009-07-06,0.7922,0.8283,1.9727,0.9330,1.0877,1.4310,6.8342,1.2115,1.3938,0.7396,1.6230,1.0086,95.0000,1.0852
2009-07-07,0.7963,0.8241,1.9667,0.9358,1.0858,1.4335,6.8326,1.2118,1.3965,0.7382,1.6158,1.0131,95.1100,1.0839
2009-07-08,0.7780,0.8434,2.0035,0.9186,1.0923,1.4250,6.8323,1.2119,1.3852,0.7442,1.6027,1.0214,92.9000,1.1097
2009-07-09,0.7834,0.8376,1.9910,0.9244,1.0773,1.4448,6.8317,1.2120,1.4026,0.7350,1.6301,1.0042,92.7900,1.1110
2009-07-10,0.7751,0.8466,2.0141,0.9138,1.0856,1.4338,6.8325,1.2118,1.3926,0.7403,1.6185,1.0114,92.3300,1.1165
2009-07-13,0.7807,0.8405,1.9897,0.9250,1.0842,1.4356,6.8326,1.2118,1.3973,0.7378,1.6179,1.0118,92.7400,1.1116
2009-07-14,0.7895,0.8312,1.9721,0.9333,1.0850,1.4346,6.8330,1.2118,1.3971,0.7379,1.6294,1.0047,93.0300,1.1081
2009-07-15,0.8041,0.8161,1.9358,0.9508,1.0746,1.4484,6.8315,1.2120,1.4116,0.7303,1.6439,0.9958,94.0900,1.0957
2009-07-16,0.8019,0.8183,1.9362,0.9506,1.0755,1.4472,6.8310,1.2121,1.4115,0.7304,1.6417,0.9971,93.5900,1.1015
2009-07-17,0.8013,0.8189,1.9278,0.9547,1.0766,1.4458,6.8309,1.2121,1.4120,0.7301,1.6330,1.0024,94.0800,1.0958
2009-07-20,0.8131,0.8070,1.9056,0.9658,1.0688,1.4563,6.8303,1.2122,1.4211,0.7254,1.6494,0.9925,94.5200,1.0907
2009-07-21,0.8123,0.8078,1.9085,0.9644,1.0677,1.4578,6.8300,1.2123,1.4196,0.7262,1.6419,0.9970,93.3600,1.1042
2009-07-22,0.8161,0.8041,1.9046,0.9663,1.0659,1.4603,6.8305,1.2122,1.4220,0.7250,1.6439,0.9958,93.7700,1.0994
2009-07-23,0.8206,0.7997,1.8870,0.9754,1.0667,1.4592,6.8308,1.2121,1.4266,0.7226,1.6562,0.9884,94.7500,1.0880
2009-07-24,0.8162,0.8040,1.8958,0.9708,1.0701,1.4545,6.8313,1.2121,1.4213,0.7253,1.6432,0.9962,94.8600,1.0868
2009-07-27,0.8212,0.7991,1.8857,0.9760,1.0729,1.4507,6.8312,1.2121,1.4212,0.7254,1.6486,0.9930,95.3200,1.0815
2009-07-28,0.8287,0.7918,1.8785,0.9798,1.0704,1.4541,6.8308,1.2121,1.4215,0.7252,1.6477,0.9935,94.6000,1.0897
2009-07-29,0.8164,0.8038,1.8987,0.9693,1.0882,1.4303,6.8314,1.2120,1.4033,0.7346,1.6379,0.9995,95.1300,1.0837
2009-07-30,0.8272,0.7933,1.8780,0.9800,1.0894,1.4288,6.8321,1.2119,1.4066,0.7329,1.6483,0.9931,95.6700,1.0776
2009-07-31,0.8339,0.7869,1.8653,0.9867,1.0668,1.4590,6.8319,1.2119,1.4279,0.7220,1.6713,0.9795,94.5400,1.0904
2009-08-03,0.8428,0.7786,1.8353,1.0028,1.0578,1.4715,6.8308,1.2121,1.4416,0.7151,1.6956,0.9654,95.2300,1.0825
2009-08-04,0.8422,0.7791,1.8326,1.0043,1.0605,1.4677,6.8302,1.2122,1.4400,0.7159,1.6932,0.9668,95.4100,1.0805
2009-08-05,0.8384,0.7827,1.8291,1.0062,1.0630,1.4643,6.8307,1.2122,1.4391,0.7164,1.6977,0.9642,94.9800,1.0854
2009-08-06,0.8397,0.7815,1.8304,1.0055,1.0658,1.4604,6.8312,1.2121,1.4357,0.7180,1.6774,0.9759,95.5600,1.0788
2009-08-07,0.8371,0.7839,1.8211,1.0107,1.0826,1.4377,6.8316,1.2120,1.4180,0.7270,1.6669,0.9821,97.6500,1.0557
2009-08-10,0.8377,0.7833,1.8435,0.9984,1.0855,1.4339,6.8341,1.2116,1.4143,0.7289,1.6487,0.9929,97.2300,1.0603
2009-08-11,0.8296,0.7910,1.8530,0.9933,1.0825,1.4379,6.8349,1.2114,1.4141,0.7290,1.6501,0.9921,95.9400,1.0745
2009-08-12,0.8333,0.7875,1.8318,1.0047,1.0765,1.4459,6.8349,1.2114,1.4215,0.7252,1.6538,0.9898,96.1600,1.0721
2009-08-13,0.8396,0.7816,1.8340,1.0035,1.0715,1.4526,6.8336,1.2116,1.4283,0.7218,1.6580,0.9873,95.4600,1.0799
2009-08-14,0.8323,0.7884,1.8440,0.9981,1.0719,1.4521,6.8341,1.2116,1.4216,0.7252,1.6529,0.9904,94.6400,1.0893
2009-08-17,0.8234,0.7969,1.8665,0.9861,1.0787,1.4429,6.8358,1.2113,1.4088,0.7318,1.6323,1.0029,94.3300,1.0929
2009-08-18,0.8201,0.8001,1.8683,0.9851,1.0795,1.4419,6.8337,1.2116,1.4075,0.7324,1.6418,0.9971,94.7200,1.0884
2009-08-19,0.8293,0.7913,1.8325,1.0044,1.0630,1.4643,6.8340,1.2116,1.4262,0.7228,1.6555,0.9888,93.8700,1.0982
2009-08-20,0.8308,0.7898,1.8453,0.9974,1.0659,1.4603,6.8317,1.2120,1.4235,0.7242,1.6494,0.9925,94.1200,1.0953
2009-08-21,0.8349,0.7860,1.8297,1.0059,1.0613,1.4666,6.8313,1.2121,1.4305,0.7207,1.6503,0.9919,94.6000,1.0897
2009-08-24,0.8407,0.7805,1.8333,1.0039,1.0606,1.4676,6.8308,1.2121,1.4320,0.7199,1.6417,0.9971,94.4700,1.0912
2009-08-25,0.8412,0.7801,1.8300,1.0057,1.0575,1.4719,6.8318,1.2120,1.4350,0.7184,1.6430,0.9963,94.2800,1.0934
2009-08-26,0.8273,0.7932,1.8672,0.9857,1.0697,1.4551,6.8309,1.2121,1.4230,0.7245,1.6235,1.0083,94.2500,1.0938
2009-08-27,0.8355,0.7854,1.8810,0.9785,1.0667,1.4592,6.8316,1.2120,1.4272,0.7223,1.6212,1.0097,93.5700,1.1017
2009-08-28,0.8425,0.7789,1.8730,0.9826,1.0560,1.4740,6.8300,1.2123,1.4358,0.7180,1.6331,1.0024,93.5500,1.1020
2009-08-31,0.8439,0.7776,1.8700,0.9842,1.0569,1.4727,6.8299,1.2123,1.4354,0.7182,1.6314,1.0034,92.8200,1.1106
2009-09-01,0.8306,0.7900,1.8936,0.9720,1.0653,1.4611,6.8295,1.2124,1.4235,0.7242,1.6168,1.0125,93.0900,1.1074
2009-09-02,0.8323,0.7884,1.8936,0.9720,1.0628,1.4645,6.8303,1.2122,1.4246,0.7236,1.6269,1.0062,92.4300,1.1153
2009-09-03,0.8406,0.7806,1.8730,0.9826,1.0598,1.4687,6.8298,1.2123,1.4278,0.7220,1.6354,1.0010,92.5400,1.1140
2009-09-04,0.8485,0.7734,1.8458,0.9971,1.0613,1.4666,6.8293,1.2124,1.4278,0.7220,1.6378,0.9995,92.7500,1.1115
2009-09-08,0.8636,0.7598,1.8245,1.0088,1.0463,1.4876,6.8270,1.2128,1.4497,0.7111,1.6512,0.9914,92.2100,1.1180
2009-09-09,0.8639,0.7596,1.8295,1.0060,1.0403,1.4962,6.8286,1.2125,1.4573,0.7074,1.6557,0.9887,91.8500,1.1224
2009-09-10,0.8596,0.7634,1.8206,1.0109,1.0396,1.4972,6.8291,1.2124,1.4568,0.7076,1.6649,0.9832,91.8600,1.1223
2009-09-11,0.8649,0.7587,1.8129,1.0152,1.0373,1.5005,6.8280,1.2126,1.4586,0.7068,1.6695,0.9805,90.3000,1.1416
2009-09-14,0.8604,0.7627,1.8161,1.0134,1.0359,1.5026,6.8282,1.2126,1.4613,0.7055,1.6588,0.9869,90.8500,1.1347
2009-09-15,0.8603,0.7628,1.8058,1.0192,1.0374,1.5004,6.8289,1.2125,1.4617,0.7053,1.6436,0.9960,90.9500,1.1335
2009-09-16,0.8724,0.7522,1.7983,1.0235,1.0328,1.5071,6.8247,1.2132,1.4698,0.7014,1.6501,0.9921,91.0000,1.1329
2009-09-17,0.8731,0.7516,1.8097,1.0170,1.0290,1.5126,6.8262,1.2130,1.4735,0.6996,1.6522,0.9908,91.1500,1.1310
2009-09-18,0.8668,0.7570,1.8080,1.0180,1.0293,1.5122,6.8270,1.2128,1.4704,0.7011,1.6266,1.0064,91.3100,1.1290
2009-09-21,0.8636,0.7598,1.8137,1.0148,1.0317,1.5087,6.8287,1.2125,1.4692,0.7017,1.6228,1.0088,91.8700,1.1221
2009-09-22,0.8736,0.7511,1.8028,1.0209,1.0237,1.5205,6.8268,1.2129,1.4795,0.6968,1.6380,0.9994,91.0800,1.1319
2009-09-23,0.8722,0.7524,1.7877,1.0295,1.0259,1.5172,6.8254,1.2131,1.4752,0.6988,1.6404,0.9979,91.4500,1.1273
2009-09-24,0.8686,0.7555,1.8025,1.0211,1.0279,1.5143,6.8263,1.2129,1.4696,0.7015,1.6068,1.0188,91.1600,1.1309
2009-09-25,0.8655,0.7582,1.8002,1.0224,1.0277,1.5145,6.8273,1.2128,1.4682,0.7022,1.5967,1.0252,89.8300,1.1476
2009-09-28,0.8734,0.7513,1.7886,1.0290,1.0301,1.5110,6.8265,1.2129,1.4650,0.7037,1.5910,1.0289,89.3400,1.1539
2009-09-29,0.8701,0.7542,1.7905,1.0279,1.0385,1.4988,6.8273,1.2128,1.4553,0.7084,1.5924,1.0280,90.2600,1.1421
2009-09-30,0.8824,0.7437,1.7743,1.0373,1.0375,1.5002,6.8262,1.2130,1.4630,0.7046,1.6004,1.0229,89.4900,1.1520
2009-10-01,0.8730,0.7517,1.7810,1.0334,1.0424,1.4932,6.8260,1.2130,1.4532,0.7094,1.5950,1.0263,89.7300,1.1489
2009-10-02,0.8656,0.7581,1.7814,1.0332,1.0345,1.5046,6.8260,1.2130,1.4590,0.7066,1.5878,1.0310,89.6200,1.1503
2009-10-05,0.8772,0.7481,1.7702,1.0397,1.0322,1.5079,6.8260,1.2130,1.4647,0.7038,1.5926,1.0279,89.5600,1.1511
2009-10-06,0.8912,0.7363,1.7493,1.0521,1.0248,1.5188,6.8260,1.2130,1.4744,0.6992,1.5904,1.0293,88.7700,1.1613
2009-10-07,0.8878,0.7391,1.7613,1.0450,1.0333,1.5063,6.8260,1.2130,1.4675,0.7025,1.5899,1.0296,88.7600,1.1614
2009-10-08,0.9072,0.7233,1.7450,1.0547,1.0270,1.5156,6.8260,1.2130,1.4777,0.6976,1.6090,1.0174,88.4400,1.1656
2009-10-09,0.9034,0.7264,1.7395,1.0581,1.0316,1.5088,6.8248,1.2132,1.4715,0.7006,1.5896,1.0298,89.6900,1.1494
2009-10-13,0.9074,0.7232,1.7310,1.0633,1.0230,1.5215,6.8264,1.2129,1.4839,0.6947,1.5896,1.0298,89.7100,1.1491
2009-10-14,0.9133,0.7185,1.7055,1.0792,1.0172,1.5302,6.8261,1.2130,1.4899,0.6919,1.5974,1.0248,89.4400,1.1526
2009-10-15,0.9204,0.7130,1.7010,1.0820,1.0136,1.5356,6.8270,1.2128,1.4945,0.6898,1.6249,1.0074,90.3900,1.1405
2009-10-16,0.9158,0.7165,1.7070,1.0782,1.0188,1.5278,6.8266,1.2129,1.4889,0.6924,1.6350,1.0012,90.7300,1.1362
2009-10-19,0.9266,0.7082,1.7085,1.0773,1.0130,1.5365,6.8266,1.2129,1.4947,0.6897,1.6400,0.9982,90.7200,1.1364
2009-10-20,0.9209,0.7126,1.7555,1.0484,1.0144,1.5344,6.8254,1.2131,1.4905,0.6916,1.6380,0.9994,90.8300,1.1350
2009-10-21,0.9275,0.7075,1.7335,1.0617,1.0064,1.5466,6.8272,1.2128,1.5009,0.6869,1.6610,0.9856,91.0400,1.1324
2009-10-22,0.9223,0.7115,1.7258,1.0665,1.0069,1.5458,6.8287,1.2125,1.5003,0.6871,1.6595,0.9864,91.4200,1.1277
2009-10-23,0.9255,0.7090,1.7143,1.0736,1.0070,1.5457,6.8280,1.2126,1.5029,0.6859,1.6351,1.0012,91.8800,1.1220
2009-10-26,0.9200,0.7133,1.7166,1.0722,1.0136,1.5356,6.8278,1.2127,1.4941,0.6900,1.6351,1.0012,91.9600,1.1210
2009-10-27,0.9163,0.7161,1.7308,1.0634,1.0218,1.5233,6.8292,1.2124,1.4821,0.6956,1.6334,1.0022,92.0400,1.1201
2009-10-28,0.9013,0.7281,1.7541,1.0493,1.0232,1.5212,6.8270,1.2128,1.4763,0.6983,1.6375,0.9997,91.0700,1.1320
2009-10-29,0.9143,0.7177,1.7380,1.0590,1.0194,1.5269,6.8269,1.2128,1.4819,0.6957,1.6559,0.9886,91.4100,1.1278
2009-10-30,0.9038,0.7260,1.7445,1.0550,1.0238,1.5203,6.8264,1.2129,1.4755,0.6987,1.6479,0.9934,90.5000,1.1391
2009-11-02,0.9083,0.7224,1.7485,1.0526,1.0177,1.5294,6.8268,1.2129,1.4828,0.6952,1.6410,0.9976,90.5600,1.1384
2009-11-03,0.8985,0.7303,1.7530,1.0499,1.0306,1.5103,6.8278,1.2127,1.4658,0.7033,1.6383,0.9992,90.3000,1.1416
2009-11-04,0.9087,0.7221,1.7229,1.0683,1.0183,1.5285,6.8265,1.2129,1.4836,0.6949,1.6571,0.9879,90.9600,1.1334
2009-11-05,0.9083,0.7224,1.7222,1.0687,1.0170,1.5305,6.8269,1.2128,1.4857,0.6939,1.6565,0.9882,90.4500,1.1397
2009-11-06,0.9164,0.7161,1.7165,1.0722,1.0182,1.5287,6.8266,1.2129,1.4835,0.6949,1.6586,0.9870,89.8600,1.1472
2009-11-09,0.9293,0.7061,1.6995,1.0830,1.0077,1.5446,6.8261,1.2130,1.4999,0.6873,1.6721,0.9790,89.9200,1.1465
2009-11-10,0.9278,0.7073,1.7088,1.0771,1.0092,1.5423,6.8255,1.2131,1.4960,0.6891,1.6681,0.9814,89.8200,1.1477
2009-11-12,0.9248,0.7096,1.7350,1.0608,1.0164,1.5314,6.8267,1.2129,1.4865,0.6935,1.6543,0.9895,90.4000,1.1404
2009-11-13,0.9311,0.7048,1.7270,1.0657,1.0141,1.5349,6.8260,1.2130,1.4886,0.6925,1.6657,0.9828,89.5500,1.1512
2009-11-16,0.9369,0.7004,1.7102,1.0762,1.0075,1.5449,6.8263,1.2129,1.4977,0.6883,1.6795,0.9747,89.2800,1.1547
2009-11-17,0.9264,0.7083,1.7205,1.0697,1.0192,1.5272,6.8260,1.2130,1.4830,0.6951,1.6768,0.9763,89.4100,1.1530
2009-11-18,0.9302,0.7054,1.7078,1.0777,1.0080,1.5441,6.8269,1.2128,1.4990,0.6877,1.6756,0.9770,89.3600,1.1536
2009-11-19,0.9186,0.7143,1.7325,1.0623,1.0149,1.5336,6.8283,1.2126,1.4905,0.6916,1.6658,0.9827,88.9500,1.1590
2009-11-20,0.9155,0.7168,1.7340,1.0614,1.0177,1.5294,6.8277,1.2127,1.4870,0.6933,1.6529,0.9904,88.9000,1.1596
2009-11-23,0.9247,0.7096,1.7255,1.0666,1.0097,1.5415,6.8300,1.2123,1.4968,0.6887,1.6599,0.9862,89.1400,1.1565
